"city","description","neighbourhood_cleansed"
"London","Lovely two bed apartment (1 double bed and 2 single beds) in quiet development with onsite cafes. Convenient access to Canary Wharf, O2 Arena and Excel Arena. Really bright and new.<br /><br />Canary Wharf is a 20 mins walk and 5 minute tube ride, and Liverpool Street is 20mins by Tube. Bond Street is 20 mins by Tube also.  Apartment is 5 mins walk from a Tube Station on the same line as Westminster (16min) and London Bridge (12mins)","Tower Hamlets"
"London","A modern flat in North London with a large terrace (great in the sunshine), fast wi-fi and Netflix.<br /><br />Excellent location with the train to King's Cross or Highbury and Islington taking under 15 minutes, to Alexandra Palace in just 5 minutes and to Finsbury Park in just 10 minutes!<br /><br />The flat has 3 bedrooms and only this room is used on AirBnB. You will share the main bathroom with one other person (my housemate).<br /><br />We are a friendly pair, both from Scotland, and look forward to meeting you.","Barnet"
"London","The double bedroom and shower bathroom would suit anyone who wants the comfort of home to come back to from work or travel rather than a hotel.  It is my home where I live full time and work from. I am a mother of grown up children.","Kensington and Chelsea"
"London","Modern and elegant 2-bedroom apartment in a luxury high-rise with stunning city views. Featuring floor-to-ceiling windows, sleek open-plan kitchen, stylish bathrooms, private balcony, and access to premium amenities. Bright, spacious, and perfectly located for urban living.","Southwark"
"London","Forget your worries in this spacious and serene space. Your family will be close to everything when you stay at this centrally-located place. Enjoy a stylish experience at this centrally-located place. All major London attractions at your doorstep. Harrods luxury shopping experience only 10 minutes walking. Victoria station and Sloane Square station only minute walking away. Most luxuries shops, cafes and restaurants right around the corner.","Westminster"
"London","This is a small one bedroom apartment available from July 13th till July 17th for a 100 pounds a night. Central location, 5 minutes from king's road and sloane square station. all amenities included.","Kensington and Chelsea"
"London","In the heart of Parson's Green, this modern build, 2 bed, 2.5 bath ground-floor flat (w/ courtyard) offers the full ""local Londoner"" experience. Just 3 min walk from Parsons Green Underground (District Line), 2 min from the Parsons Green bus stop, you are fully connected to London (access to central London). Sorry, no kids if over three nights. <br /><br />Close access to restaurants, pubs, coffee shops, grocery.<br /><br />Our well cared for ""family city home"" is not for parties; guest count check-in is f2f.","Hammersmith and Fulham"
"London","Nestled in the beautiful red brick buildings around Arnold Circus, the Flat is within walking distance of  Box Park, Shoreditch High Street, Spitafields Market, Redchurch Street, Columbia Road, Brick Lane, Broadway Market, London Fields, Liverpool Street Station. The Location of this cute flat is ideal for someone who is interested in coming to London to experience a little bit of everything; culture, night life,  markets, while still being easily accessible to all the known London favourites.","Tower Hamlets"
"London","A great area to explore London. Our 3 bedroom house is fully equipped . The kitchen has everything you will need, including a washing machine. The lounge is comfortable with plenty of seating, broadband and cable TV is also available. The spacious living area includes an open-plan kitchen-dining room which leads out to the south facing garden. The patio area has dining furniture to seat 6 people. There are some lovely restaurants within walking distance, Brighton is  recommended place to visit.","Croydon"
"London","Perfect blend of style, comfort and location. A short hop from Walthamstow Central station this calm,  modern space puts you right in the centre of everything Walthamstow has to offer; Lloyds Park, The Village, The Wetlands, Brewery Zone, The Town Hall fountains and many restaurants, bars and pubs.<br />Our self contained flat has been recently  refurbished with a spacious kitchen and family area, one double bedroom and two fold out beds in the smaller living room (no separate door) ideally for kids.","Waltham Forest"
"London","Bright, spacious one bedroom flat in trendy Crouch End","Haringey"
"London","Enjoy a stylish experience at this centrally-located place on both central and Elizabeth lines","Ealing"
"London","We are pleased to offer this lovely and very spacious double room in 2 bedroom flat located near to central london clean and calm development located ideally close to all local amenities which includes local restaurant, supermarket and fast food restaurants. just a 5mins away from canning town station making it easily accessible to central london via jubilee line and DLR. the apartment comes with balcony overlooking the courtyard, fully fitted modern kitchen and bathroom.","Newham"
"London","This lovely clean spacious 2 bedroom family home has easy access to Central London and also free parking. It’s the perfect spot to stay for your next trip to London. <br />Conveniently located in leafy Beckenham with its own coffee shops and restaurants and close to the beautiful Beckenham Place Park. <br />Within 20 minutes you can be at London Victoria or London Bridge, both central London stations. The house has a private garden and decking area for relaxing in the sun after a busy day sightseeing.","Bromley"
"London","Welcome to our Exclusive apartment and Hidden Gem!<br /><br />Enjoy a luxury stay and experience at our brand new fully furnished apartment. It is ideally situated in one of London's most bustling and vibrant district Bow and Mile End.","Tower Hamlets"
"London","🌳 Welcome to our cozy one-bedroom flat in trendy Hackney Downs! Located in a charming Victorian house opposite the park, the flat was recently refurbished and has everything you need for a great stay.<br /><br />The bedroom features a lovely bow window, chest of drawers, clothes rack and desk. The living room includes a dining area, comfy sofa, TV and access to our south-facing terrace.<br /><br />You can also enjoy fully equipped and modern kitchen and bathroom.","Hackney"
"London","Welcome to your spacious 2-floor retreat, conveniently located just a 5-minute stroll from Finchley Central Station. Discover the comfort of ensuite bedrooms and ample living space, while relishing the proximity to the vibrant High Street, offering a plethora of shops and restaurants. You'll also enjoy easy access to central London, with only a 20-minute journey to Camden, 30 minutes to London Bridge, and 45 minutes to the glamour of Knightsbridge.","Barnet"
"London","Note: The property is exclusively for students. Only individuals with a valid student identification and proof of current enrolment will be permitted to check-in and reside on the premises.<br /><br />Welcome to Your Silver Studio at iQ Vega Residence<br />Enjoy contemporary student living in one of London’s most connected neighbourhoods with this Silver Studio at iQ Vega Residence, located at 6 Miles Street, SW8 1RZ.","Lambeth"
"London","On offer is a beautiful bedroom in a 1920s apartment on much loved Chatsworth Road. The south-facing 2nd floor has original features with dark wood throughout, iron and glass chandeliers and a marbled shower room, which is shared. There’s an east facing balcony for morning coffee in the sun, which leads down to a communal garden with street access, where you can keep a bicycle.","Hackney"
